#,Title,Artist,Movie,Duration,YouTube URL,Video ID,Year
180,Issey Kehte Hain Hip Hop,Yo Yo Honey Singh,Non-film,4:00,https://www.youtube.com/watch?v=uaCYeQ9FtSI,uaCYeQ9FtSI,2014
181,Paris Ka Trip,Millind Gaba & Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=zM6s3JgF9_0,zM6s3JgF9_0,2022
182,Designer,Guru Randhawa & Yo Yo Honey Singh,Non-film,3:30,https://www.youtube.com/watch?v=xZQ_Qw2IJOQ,xZQ_Qw2IJOQ,2022
183,Gur Nalo Ishq Mitha,Yo Yo Honey Singh,Non-film,3:30,https://www.youtube.com/watch?v=rrBE8ZuAtgY,rrBE8ZuAtgY,2019
184,Lonely,Yo Yo Honey Singh,Khiladi 786,3:40,https://www.youtube.com/watch?v=Ffs-tQd5Ihs,Ffs-tQd5Ihs,2012
185,Khadke Glassy,Yo Yo Honey Singh,Jabariya Jodi,3:10,https://www.youtube.com/watch?v=YcDw4h3SUfI,YcDw4h3SUfI,2019
186,Boss Title Song,Yo Yo Honey Singh,Boss,4:10,https://www.youtube.com/watch?v=nQBwBsYwUPI,nQBwBsYwUPI,2013
187,Rangtaari,Yo Yo Honey Singh,Loveyatri,3:30,https://www.youtube.com/watch?v=fqP5pTPvqZ8,fqP5pTPvqZ8,2018
188,Hauli Hauli,Yo Yo Honey Singh & Guru Randhawa,Khel Khel Mein,3:20,https://www.youtube.com/watch?v=_grxPdD3zSE,_grxPdD3zSE,2024
189,One Thousand Miles,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=EWRBHho2b_E,EWRBHho2b_E,2025
190,Ice Cream Khaungi,Yo Yo Honey Singh & Himesh Reshammiya,The Xpose,4:00,https://www.youtube.com/watch?v=bsBQFYQCH-o,bsBQFYQCH-o,2014
191,Pyaar Tenu Karda Gabru,Yo Yo Honey Singh,Shubh Mangal Zyada Saavdhan,3:10,https://www.youtube.com/watch?v=vRud4CmNt3Y,vRud4CmNt3Y,2020
192,Moscow Mashuka,Yo Yo Honey Singh & Neha Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=fbZpz9KbiAY,fbZpz9KbiAY,2020
193,Rooh,Yo Yo Honey Singh & Nushrratt Bharuccha,Non-film,3:20,https://www.youtube.com/watch?v=5v6LQlrUOtY,5v6LQlrUOtY,2024
194,Teri Yaadein,Yo Yo Honey Singh & Nargis Fakhri,Glory,3:20,https://www.youtube.com/watch?v=9vETi6ld38g,9vETi6ld38g,2025
195,6 AM,Yo Yo Honey Singh,Glory,3:00,https://www.youtube.com/watch?v=I5iCw4CIpAU,I5iCw4CIpAU,2025
196,Dope Shope,Yo Yo Honey Singh,International Villager,3:30,https://www.youtube.com/watch?v=tsO9qIM6B5M,tsO9qIM6B5M,2011
197,Angreji Beat,Yo Yo Honey Singh,International Villager,3:20,https://www.youtube.com/watch?v=ZTgvgmhC1gQ,ZTgvgmhC1gQ,2011
198,Kuley Kuley,Yo Yo Honey Singh,Honey 3.0,3:30,https://www.youtube.com/watch?v=z3LZbS6pM3M,z3LZbS6pM3M,2023
199,Habibti,Yo Yo Honey Singh,Honey 3.0,3:20,https://www.youtube.com/watch?v=uek9IYnQrzs,uek9IYnQrzs,2024
200,Lungi Dance,Yo Yo Honey Singh,Chennai Express,4:00,https://www.youtube.com/watch?v=D8Br5HLmP1c,D8Br5HLmP1c,2013
201,Sunny Sunny Yaariyan,Yo Yo Honey Singh,Yaariyan,3:40,https://www.youtube.com/watch?v=62g9Mhe5tPQ,62g9Mhe5tPQ,2013
202,ABCD Yaariyan,Yo Yo Honey Singh,Yaariyan,4:00,https://www.youtube.com/watch?v=iVKEcznDqDg,iVKEcznDqDg,2014
203,Lets Dance Chotu Motu,Yo Yo Honey Singh,Kisi Ka Bhai Kisi Ki Jaan,3:20,https://www.youtube.com/watch?v=B7OUHcz2tEw,B7OUHcz2tEw,2023
204,Alcoholic,Yo Yo Honey Singh,The Shaukeens,3:30,https://www.youtube.com/watch?v=j2OY8I03LeA,j2OY8I03LeA,2014
205,Melody Roja,Yo Yo Honey Singh,Non-film,3:30,https://www.youtube.com/watch?v=mltafzVW-Ms,mltafzVW-Ms,2022
206,Jingle Bell,Hommie Dilliwala & Yo Yo Honey Singh,Non-film,3:10,https://www.youtube.com/watch?v=Hw3NH_-_ja8,Hw3NH_-_ja8,2020
207,Tujh Pe Pyaar,Yo Yo Honey Singh,Honey 3.0,3:40,https://www.youtube.com/watch?v=SnXjGLFGCQU,SnXjGLFGCQU,2023
208,Naagan,Yo Yo Honey Singh,Honey 3.0,3:30,https://www.youtube.com/watch?v=nt008uBfze4,nt008uBfze4,2023
209,Savage,Yo Yo Honey Singh & Nushrratt Bharuccha,Honey 3.0,3:20,https://www.youtube.com/watch?v=-UrwxWot5Sk,-UrwxWot5Sk,2023
210,Boom Boom,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=yHg7kTnQCiA,yHg7kTnQCiA,2021
211,Dheeth,Yo Yo Honey Singh,Honey 3.0,3:30,https://www.youtube.com/watch?v=EwWMV9RGfcQ,EwWMV9RGfcQ,2023
212,Pyaar Bhi Jhootha,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=BdFnOuLnP_o,BdFnOuLnP_o,2024
213,Sajna,Shael Oswal & Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=k_FHxA8cyeQ,k_FHxA8cyeQ,2025
214,Gallan Goriyan,Honey Singh & Diljit Dosanjh,Non-film,3:40,https://www.youtube.com/watch?v=06niMPH1Fws,06niMPH1Fws,2012
215,Crazy,Nanku & Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=hQ2_IEQ9BFM,hQ2_IEQ9BFM,2022
216,Tension,Hommie Dilliwala & Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=SzNNnqD31HA,SzNNnqD31HA,2022
217,Nachna Ve,Hommie Dilliwala & Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=XqL_i4jdE9Y,XqL_i4jdE9Y,2022
218,Ashk,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=VLy9IPyH3so,VLy9IPyH3so,2023
219,Sports Gaddiyan,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=stO_j9eCXac,stO_j9eCXac,2023
220,Note Fenko,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=ccSOo5TOlvE,ccSOo5TOlvE,2023
221,Pankhudi,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=ZsZeVaHSygs,ZsZeVaHSygs,2023
222,Lashkare,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=aQ78U8iXukk,aQ78U8iXukk,2023
223,God Style,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=9KYyngnqom8,9KYyngnqom8,2026
224,Jawani Iraqi,Yo Yo Honey Singh,Non-film,3:20,https://www.youtube.com/watch?v=s4nIxLvW1Zo,s4nIxLvW1Zo,2026
225,Moonlight,Yo Yo Honey Singh & Priceless,Non-film,3:20,https://www.youtube.com/watch?v=JF42RpxAEko,JF42RpxAEko,2026
226,Moon Rise,Guru Randhawa & Shehnaaz Gill,Man Of The Moon,3:20,https://www.youtube.com/watch?v=y3RhoAQXJ8I,y3RhoAQXJ8I,2023
227,Aur Pyaar Karna Hai,Guru Randhawa & Neha Kakkar,Non-film,3:30,https://www.youtube.com/watch?v=ZeidLgtzPdM,ZeidLgtzPdM,2021
228,Pagal,Babbu Maan & Guru Randhawa,Non-film,3:20,https://www.youtube.com/watch?v=au_8eA3jnJs,au_8eA3jnJs,2024
229,In Love,Guru Randhawa & Raja Kumari,Non-film,3:20,https://www.youtube.com/watch?v=1qcpHkTy2gk,1qcpHkTy2gk,2024
230,Alone,Guru Randhawa & Kapil Sharma,Non-film,3:20,https://www.youtube.com/watch?v=fzmTKDqrqNM,fzmTKDqrqNM,2023
231,Main Deewana Tera,Guru Randhawa,Arjun Patiala,3:20,https://www.youtube.com/watch?v=NypyVD3ov8k,NypyVD3ov8k,2019
232,Main Chala,Guru Randhawa,Non-film,3:20,https://www.youtube.com/watch?v=BCTrEpb7b0M,BCTrEpb7b0M,2022
233,Lagdi Hai Thaai,Guru Randhawa & Jonita Gandhi,Simran,3:40,https://www.youtube.com/watch?v=UJcnSxGM5V0,UJcnSxGM5V0,2017
234,Tera Saath Ho,Guru Randhawa,Non-film,3:20,https://www.youtube.com/watch?v=g7tyDX8YzAI,g7tyDX8YzAI,2022
235,Outfit,Guru Randhawa,Ujda Chaman,3:20,https://www.youtube.com/watch?v=zStLvCD7FbY,zStLvCD7FbY,2019
236,Whos That Girl,Ikka & Guru Randhawa,Non-film,3:20,https://www.youtube.com/watch?v=W-382gquI1s,W-382gquI1s,2024
237,Tere Ki Khayal,Guru Randhawa,Man Of The Moon,3:20,https://www.youtube.com/watch?v=kJo1IvursYA,kJo1IvursYA,2023
238,Bottley Kholo,Guru Randhawa,Kuch Khattaa Ho Jaay,3:20,https://www.youtube.com/watch?v=i6cgU1sY2mQ,i6cgU1sY2mQ,2023
239,Fayaah Fayaah,Guru Randhawa & Nargis Fakhri,Man Of The Moon,3:20,https://www.youtube.com/watch?v=gLI0fohMxCs,gLI0fohMxCs,2022
240,Tu Pyaasa Hai,Neha Kakkar & Tony Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=g8Zd_8vAsmc,g8Zd_8vAsmc,2025
241,Badmaash,Neha Kakkar & Tony Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=EzI7hYk-IzM,EzI7hYk-IzM,2025
242,Phone Mein Teri Photo,Neha Kakkar & Tony Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=js1iG3zcYoU,js1iG3zcYoU,2016
243,Tu Kitni Achhi Hai,Neha Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=UFtgzNrd9rs,UFtgzNrd9rs,2014
244,Tere Liye,Neha Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=PUW81DTdbZc,PUW81DTdbZc,2016
245,Dil Chahiye,Neha Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=OxpsUrMfYOI,OxpsUrMfYOI,2018
246,Bas Tu Hove,Neha Kakkar & Rohanpreet Singh,Non-film,3:20,https://www.youtube.com/watch?v=CRZF9lF0XDc,CRZF9lF0XDc,2025
247,Sunrise,Guru Randhawa & Shehnaaz Gill,Non-film,3:20,https://www.youtube.com/watch?v=f9acDGddKr0,f9acDGddKr0,2024
248,All Right,Guru Randhawa,Non-film,3:20,https://www.youtube.com/watch?v=dlvitoFpHiM,dlvitoFpHiM,2023
249,Ambarsariya Suit Song,Kanika Kapoor & Guru Randhawa,T-Series Mixtape,3:20,https://www.youtube.com/watch?v=jPdG0GP2sjo,jPdG0GP2sjo,2017
250,Kurta Pajama,Neha Kakkar & Tony Kakkar,Non-film,3:20,https://www.youtube.com/watch?v=yHOjlRWqKFQ,yHOjlRWqKFQ,2020
